task_id	name	status	exit	realtime	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar
382	PULL_IPD_KIR (62)	CACHED	0	1.8s	29.9%	1.2%	46.8 MB	499.9 MB	46.8 MB	499.9 MB	6.6 MB	16.7 KB
330	PULL_IPD_KIR (47)	CACHED	0	2.1s	32.5%	1.2%	45.3 MB	498.8 MB	45.3 MB	498.8 MB	6.6 MB	16.9 KB
260	PULL_MHC_PROTEINS (45)	CACHED	0	1.9s	28.6%	1.2%	45.4 MB	498.7 MB	45.4 MB	498.7 MB	6.2 MB	5.6 KB
384	PULL_IPD_KIR (63)	CACHED	0	2s	27.0%	1.2%	46.7 MB	499.9 MB	46.7 MB	499.9 MB	6.6 MB	17.6 KB
387	PULL_IPD_KIR (64)	CACHED	0	2s	29.5%	1.2%	45.5 MB	498.8 MB	45.5 MB	498.8 MB	6.6 MB	17.3 KB
408	PULL_IPD_KIR (67)	CACHED	0	1.9s	27.7%	1.2%	46.6 MB	499.9 MB	46.6 MB	499.9 MB	6.6 MB	8.5 KB
343	PULL_MHC_PROTEINS (66)	CACHED	0	2s	29.6%	1.2%	45.2 MB	498.7 MB	45.2 MB	498.7 MB	6.2 MB	5.6 KB
361	PULL_IPD_MHC (49)	CACHED	0	2.1s	29.5%	1.2%	45.3 MB	498.8 MB	45.3 MB	498.8 MB	6.6 MB	9.5 KB
394	PULL_IPD_MHC (51)	CACHED	0	1.7s	30.9%	0.5%	17.4 MB	469.2 MB	17.4 MB	469.3 MB	6.6 MB	9.5 KB
397	PULL_IPD_MHC (52)	CACHED	0	1.9s	28.8%	1.2%	46.6 MB	499.8 MB	46.6 MB	499.8 MB	6.6 MB	9.5 KB
400	PULL_IPD_MHC (54)	CACHED	0	2.4s	28.1%	1.2%	45 MB	498.8 MB	45 MB	498.8 MB	6.6 MB	9.5 KB
393	PULL_IPD_MHC (50)	CACHED	0	1.8s	29.9%	0.4%	16.4 MB	468.9 MB	16.5 MB	469.1 MB	6.6 MB	9.5 KB
273	PULL_IPD_KIR (38)	CACHED	0	2.2s	32.0%	1.2%	45.1 MB	498.8 MB	45.1 MB	498.8 MB	6.6 MB	17.1 KB
410	PULL_IPD_MHC (56)	CACHED	0	2.1s	35.2%	1.2%	46.7 MB	499.8 MB	46.7 MB	499.8 MB	6.6 MB	9.5 KB
399	PULL_IPD_MHC (53)	CACHED	0	1.7s	32.1%	0.3%	11.2 MB	17.5 MB	11.2 MB	17.6 MB	6.6 MB	9.5 KB
440	PULL_MHC_PROTEINS (71)	CACHED	0	2.1s	28.4%	1.2%	45.4 MB	498.7 MB	45.4 MB	498.7 MB	6.2 MB	5.8 KB
433	PULL_IPD_KIR (71)	CACHED	0	2.1s	32.7%	1.2%	45.3 MB	498.8 MB	45.3 MB	498.8 MB	6.6 MB	18 KB
436	PULL_MHC_PROTEINS (67)	CACHED	0	1.8s	29.8%	1.2%	45.5 MB	498.7 MB	45.5 MB	498.7 MB	6.2 MB	5.6 KB
422	PULL_IPD_KIR (70)	CACHED	0	1.8s	34.8%	1.2%	46.8 MB	499.9 MB	46.8 MB	499.9 MB	6.6 MB	18 KB
438	PULL_MHC_PROTEINS (69)	CACHED	0	1.9s	33.6%	1.2%	45.1 MB	498.7 MB	45.1 MB	498.7 MB	6.2 MB	5.6 KB
431	PULL_IPD_MHC (60)	CACHED	0	2s	31.6%	1.2%	45.3 MB	498.8 MB	45.3 MB	498.8 MB	6.6 MB	9.7 KB
442	PULL_MHC_PROTEINS (73)	CACHED	0	1.8s	30.8%	1.2%	45.2 MB	498.7 MB	45.2 MB	498.7 MB	6.2 MB	5.8 KB
441	PULL_MHC_PROTEINS (72)	CACHED	0	2s	33.4%	1.2%	45.1 MB	498.7 MB	45.1 MB	498.7 MB	6.2 MB	5.8 KB
424	PULL_IPD_MHC (58)	CACHED	0	2.2s	28.0%	1.2%	45.4 MB	498.8 MB	45.4 MB	498.8 MB	6.6 MB	9 KB
421	PULL_IPD_MHC (57)	CACHED	0	1.9s	33.7%	1.2%	45.9 MB	498.8 MB	45.9 MB	498.8 MB	6.6 MB	9.5 KB
445	PULL_MHC_PROTEINS (74)	CACHED	0	1.9s	29.5%	1.2%	45.7 MB	498.7 MB	45.7 MB	498.7 MB	6.2 MB	5.6 KB
435	PULL_IPD_KIR (72)	CACHED	0	2.5s	28.3%	1.2%	45.7 MB	498.8 MB	45.7 MB	498.8 MB	6.6 MB	18 KB
451	PULL_MHC_PROTEINS (76)	CACHED	0	1.8s	32.7%	1.2%	45.7 MB	498.7 MB	45.7 MB	498.7 MB	6.2 MB	5.6 KB
454	PULL_MHC_PROTEINS (77)	CACHED	0	2s	36.8%	1.2%	45.5 MB	498.7 MB	45.5 MB	498.7 MB	6.2 MB	5.6 KB
449	PULL_IPD_KIR (73)	CACHED	0	2.1s	30.0%	1.2%	45.1 MB	498.8 MB	45.1 MB	498.8 MB	6.6 MB	18.6 KB
444	PULL_IPD_MHC (61)	CACHED	0	2.4s	28.9%	1.2%	45.4 MB	498.8 MB	45.4 MB	498.8 MB	6.6 MB	9.4 KB
461	PULL_MHC_PROTEINS (78)	CACHED	0	1.9s	35.0%	1.2%	45 MB	498.7 MB	45 MB	498.7 MB	6.2 MB	5.6 KB
467	PULL_MHC_PROTEINS (79)	CACHED	0	1.9s	31.3%	1.2%	45.1 MB	498.7 MB	45.1 MB	498.7 MB	6.2 MB	5.6 KB
464	PULL_IPD_KIR (74)	CACHED	0	2.2s	28.2%	1.2%	45.7 MB	498.8 MB	45.7 MB	498.8 MB	6.6 MB	18 KB
455	PULL_IPD_MHC (62)	CACHED	0	2.1s	32.5%	1.2%	45 MB	498.8 MB	45 MB	498.8 MB	6.6 MB	9.4 KB
429	PULL_IPD_MHC (59)	CACHED	0	2.1s	30.4%	1.2%	45.4 MB	498.8 MB	45.4 MB	498.8 MB	6.6 MB	9.7 KB
469	PULL_MHC_PROTEINS (80)	CACHED	0	1.7s	36.1%	0.5%	18.7 MB	470.7 MB	18.7 MB	470.7 MB	6.2 MB	5.8 KB
271	PULL_IPD_KIR (37)	CACHED	0	2.1s	29.9%	1.2%	45.1 MB	498.8 MB	45.1 MB	498.8 MB	6.6 MB	17.1 KB
472	PULL_IPD_KIR (75)	CACHED	0	2.7s	25.4%	1.2%	45.6 MB	498.8 MB	45.6 MB	498.8 MB	6.6 MB	18 KB
473	PULL_IPD_MHC (63)	CACHED	0	2.1s	33.1%	1.2%	45.4 MB	498.8 MB	45.4 MB	498.8 MB	6.6 MB	9.7 KB
409	PULL_IPD_MHC (55)	CACHED	0	2s	35.0%	1.2%	45.1 MB	498.8 MB	45.1 MB	498.8 MB	6.6 MB	9.5 KB
487	PULL_IPD_KIR (77)	CACHED	0	1.9s	31.8%	1.2%	45.5 MB	498.8 MB	45.5 MB	498.8 MB	6.6 MB	18.3 KB
494	PULL_IPD_MHC (66)	CACHED	0	2.2s	29.5%	1.2%	45 MB	498.8 MB	45 MB	498.8 MB	6.6 MB	9.7 KB
488	PULL_IPD_KIR (78)	CACHED	0	2.1s	30.3%	1.2%	46.7 MB	499.9 MB	46.7 MB	499.9 MB	6.6 MB	8.5 KB
504	PULL_MHC_PROTEINS (84)	CACHED	0	2.2s	28.6%	1.2%	45.4 MB	498.7 MB	45.4 MB	498.7 MB	6.2 MB	5.6 KB
496	PULL_IPD_MHC (67)	CACHED	0	2s	32.5%	1.2%	45.1 MB	498.8 MB	45.1 MB	498.8 MB	6.6 MB	9.7 KB
509	PULL_IPD_MHC (69)	CACHED	0	1.9s	34.5%	1.2%	45.3 MB	498.8 MB	45.3 MB	498.8 MB	6.6 MB	9.4 KB
513	PULL_IPD_MHC (70)	CACHED	0	2.2s	29.3%	1.2%	45.3 MB	498.8 MB	45.3 MB	498.8 MB	6.6 MB	10.2 KB
501	PULL_MHC_PROTEINS (83)	CACHED	0	2s	31.4%	1.2%	45.2 MB	498.7 MB	45.2 MB	498.7 MB	6.2 MB	5.6 KB
508	PULL_MHC_PROTEINS (85)	CACHED	0	2s	29.3%	1.2%	45 MB	498.7 MB	45 MB	498.7 MB	6.2 MB	5.5 KB
510	PULL_IPD_KIR (79)	CACHED	0	2.3s	26.0%	1.2%	45.2 MB	498.8 MB	45.2 MB	498.8 MB	6.6 MB	20 KB
520	PULL_IPD_MHC (73)	CACHED	0	1.9s	31.5%	1.2%	45.3 MB	498.8 MB	45.3 MB	498.8 MB	6.6 MB	12.1 KB
519	PULL_MHC_PROTEINS (86)	CACHED	0	1.9s	31.8%	1.2%	45.4 MB	498.7 MB	45.4 MB	498.7 MB	6.2 MB	5.7 KB
518	PULL_IPD_KIR (80)	CACHED	0	1.9s	35.2%	1.2%	45.3 MB	498.8 MB	45.3 MB	498.8 MB	6.6 MB	19.1 KB
524	PULL_IPD_MHC (74)	CACHED	0	2s	31.6%	1.2%	46.6 MB	499.8 MB	46.6 MB	499.8 MB	6.6 MB	11.2 KB
489	PULL_MHC_PROTEINS (82)	CACHED	0	1.6s	35.8%	0.5%	18.4 MB	470.6 MB	18.4 MB	470.6 MB	6.2 MB	5.8 KB
529	PULL_MHC_PROTEINS (88)	CACHED	0	1.9s	35.8%	1.2%	45.8 MB	498.7 MB	45.8 MB	498.7 MB	6.2 MB	5.6 KB
388	PULL_IPD_KIR (65)	CACHED	0	2s	29.9%	1.2%	46.4 MB	499.9 MB	46.4 MB	499.9 MB	6.6 MB	17.3 KB
477	PULL_MHC_PROTEINS (81)	CACHED	0	1.9s	30.6%	1.2%	45.1 MB	498.7 MB	45.1 MB	498.7 MB	6.2 MB	5.8 KB
484	PULL_IPD_MHC (65)	CACHED	0	1.9s	32.3%	1.2%	46.1 MB	499.8 MB	46.1 MB	499.8 MB	6.6 MB	9.7 KB
540	PULL_IPD_KIR (82)	CACHED	0	2.1s	29.6%	1.2%	45.1 MB	498.8 MB	45.1 MB	498.8 MB	6.6 MB	19.1 KB
370	PULL_IPD_KIR (58)	CACHED	0	1.8s	31.7%	1.2%	46.2 MB	499.9 MB	46.2 MB	499.9 MB	6.6 MB	18.7 KB
542	PULL_IPD_MHC (77)	CACHED	0	2.1s	30.8%	1.2%	45 MB	498.8 MB	45 MB	498.8 MB	6.6 MB	9.4 KB
547	PULL_IPD_KIR (83)	CACHED	0	2.1s	31.3%	1.2%	46.3 MB	499.9 MB	46.3 MB	499.9 MB	6.6 MB	17.9 KB
545	PULL_IPD_MHC (78)	CACHED	0	1.7s	33.7%	0.5%	20.6 MB	472.6 MB	20.6 MB	472.6 MB	6.6 MB	9.4 KB
552	PULL_IPD_KIR (84)	CACHED	0	2.3s	26.8%	1.2%	45.3 MB	498.8 MB	45.3 MB	498.8 MB	6.6 MB	17.1 KB
551	PULL_IPD_MHC (79)	CACHED	0	1.5s	38.8%	0.6%	21.1 MB	472.6 MB	21.1 MB	472.6 MB	6.6 MB	10.2 KB
557	PULL_IPD_MHC (80)	CACHED	0	1.6s	36.2%	0.5%	17.6 MB	469.2 MB	17.6 MB	469.3 MB	6.6 MB	12.1 KB
558	PULL_IPD_KIR (86)	CACHED	0	2.6s	26.1%	1.2%	45.6 MB	498.8 MB	45.6 MB	498.8 MB	6.6 MB	17.9 KB
559	PULL_IPD_MHC (81)	CACHED	0	1.8s	31.1%	1.2%	46.8 MB	499.8 MB	46.8 MB	499.8 MB	6.6 MB	12.1 KB
563	PULL_IPD_MHC (82)	CACHED	0	2.1s	33.2%	1.2%	45.1 MB	498.8 MB	45.1 MB	498.8 MB	6.6 MB	12.1 KB
562	PULL_IPD_KIR (87)	CACHED	0	1.9s	36.4%	1.2%	45.5 MB	498.8 MB	45.5 MB	498.8 MB	6.6 MB	18.9 KB
407	PULL_IPD_KIR (66)	CACHED	0	1.9s	28.0%	1.2%	45.3 MB	498.8 MB	45.3 MB	498.8 MB	6.6 MB	18.8 KB
565	PULL_IPD_MHC (83)	CACHED	0	2s	33.8%	1.2%	45.1 MB	498.8 MB	45.1 MB	498.8 MB	6.6 MB	10.2 KB
548	PULL_MHC_PROTEINS (91)	CACHED	0	2.1s	29.7%	1.2%	45.4 MB	498.7 MB	45.4 MB	498.7 MB	6.2 MB	5.6 KB
418	PULL_IPD_KIR (68)	CACHED	0	2.5s	27.7%	1.2%	45.5 MB	498.8 MB	45.5 MB	498.8 MB	6.6 MB	18.5 KB
525	PULL_MHC_PROTEINS (87)	CACHED	0	1.9s	32.3%	1.2%	45.2 MB	498.7 MB	45.2 MB	498.7 MB	6.2 MB	5.6 KB
536	PULL_MHC_PROTEINS (89)	CACHED	0	2s	32.5%	1.2%	45.5 MB	498.7 MB	45.5 MB	498.7 MB	6.2 MB	5.7 KB
535	PULL_IPD_MHC (76)	CACHED	0	2.5s	28.5%	1.2%	45.4 MB	498.8 MB	45.4 MB	498.8 MB	6.6 MB	9.4 KB
515	PULL_IPD_MHC (72)	CACHED	0	2.4s	29.5%	1.2%	45.4 MB	498.8 MB	45.4 MB	498.8 MB	6.6 MB	12.1 KB
530	PULL_IPD_KIR (81)	CACHED	0	2s	33.1%	1.2%	45.5 MB	498.8 MB	45.5 MB	498.8 MB	6.6 MB	18.6 KB
577	PULL_IPD_KIR (90)	CACHED	0	2s	28.3%	1.2%	45.4 MB	498.8 MB	45.4 MB	498.8 MB	6.6 MB	17.9 KB
478	PULL_IPD_KIR (76)	CACHED	0	2.1s	35.8%	1.2%	45 MB	498.8 MB	45 MB	498.8 MB	6.6 MB	18 KB
497	PULL_IPD_MHC (68)	CACHED	0	2s	32.2%	1.2%	45.6 MB	498.8 MB	45.6 MB	498.8 MB	6.6 MB	9.4 KB
437	PULL_MHC_PROTEINS (68)	CACHED	0	1.9s	29.1%	1.2%	45.6 MB	498.7 MB	45.6 MB	498.7 MB	6.2 MB	5.6 KB
439	PULL_MHC_PROTEINS (70)	CACHED	0	1.9s	33.5%	1.2%	45.3 MB	498.7 MB	45.3 MB	498.7 MB	6.2 MB	5.6 KB
527	PULL_IPD_MHC (75)	CACHED	0	4.4s	15.9%	1.2%	46.3 MB	499.8 MB	46.3 MB	499.8 MB	6.6 MB	12.7 KB
570	PULL_IPD_KIR (89)	CACHED	0	2s	31.6%	1.2%	45.3 MB	498.8 MB	45.3 MB	498.8 MB	6.6 MB	18.3 KB
543	PULL_MHC_PROTEINS (90)	CACHED	0	1.5s	33.3%	0.5%	17.9 MB	469.1 MB	17.9 MB	469.1 MB	6.2 MB	5.6 KB
514	PULL_IPD_MHC (71)	CACHED	0	1.8s	33.3%	1.2%	46.6 MB	499.8 MB	46.6 MB	499.8 MB	6.6 MB	12.1 KB
335	PULL_MHC_PROTEINS (64)	CACHED	0	1.6s	34.2%	0.5%	19.3 MB	470.9 MB	19.3 MB	470.9 MB	6.2 MB	5.6 KB
481	PULL_IPD_MHC (64)	CACHED	0	1.8s	36.2%	1.2%	46.2 MB	499.8 MB	46.2 MB	499.8 MB	6.6 MB	9.4 KB
448	PULL_MHC_PROTEINS (75)	CACHED	0	1.7s	34.0%	1.2%	45.3 MB	498.7 MB	45.3 MB	498.7 MB	6.2 MB	5.8 KB
420	PULL_IPD_KIR (69)	CACHED	0	2.1s	27.5%	1.2%	45.2 MB	498.8 MB	45.2 MB	498.8 MB	6.6 MB	18 KB
567	PULL_IPD_MHC (84)	CACHED	0	2s	27.0%	1.2%	45.3 MB	498.8 MB	45.3 MB	498.8 MB	6.6 MB	10.2 KB
566	PULL_IPD_KIR (88)	CACHED	0	2.1s	30.8%	1.2%	45.4 MB	498.8 MB	45.4 MB	498.8 MB	6.6 MB	19.7 KB
554	PULL_IPD_KIR (85)	CACHED	0	2.2s	31.4%	1.2%	45 MB	498.8 MB	45 MB	498.8 MB	6.6 MB	17.9 KB
586	PULL_IPD_KIR (92)	CACHED	0	2s	32.2%	1.2%	46.2 MB	499.9 MB	46.2 MB	499.9 MB	6.6 MB	18.3 KB
604	PULL_IPD_KIR (95)	CACHED	0	3.1s	23.0%	1.2%	46.3 MB	499.9 MB	46.3 MB	499.9 MB	6.6 MB	18.4 KB
613	PULL_IPD_KIR (96)	CACHED	0	1.7s	34.7%	1.2%	45.1 MB	498.8 MB	45.1 MB	498.8 MB	6.6 MB	18.3 KB
629	PULL_MHC_PROTEINS (97)	CACHED	0	1.6s	37.0%	0.3%	12 MB	17.8 MB	12 MB	17.8 MB	6.2 MB	5.7 KB
634	PULL_MHC_PROTEINS (98)	CACHED	0	1.8s	33.1%	1.2%	45.8 MB	498.7 MB	45.8 MB	498.7 MB	6.2 MB	5.7 KB
632	PULL_IPD_KIR (99)	CACHED	0	2.1s	31.1%	1.2%	45.4 MB	498.8 MB	45.4 MB	498.8 MB	6.6 MB	16 KB
635	PULL_MHC_PROTEINS (99)	CACHED	0	2s	34.7%	1.2%	45.2 MB	498.7 MB	45.2 MB	498.7 MB	6.2 MB	5.7 KB
639	PULL_MHC_PROTEINS (100)	CACHED	0	1.8s	32.6%	1.2%	45.4 MB	498.7 MB	45.4 MB	498.7 MB	6.2 MB	5.7 KB
642	PULL_MHC_PROTEINS (101)	CACHED	0	1.7s	33.0%	1.2%	45.4 MB	498.7 MB	45.4 MB	498.7 MB	6.2 MB	5.7 KB
638	PULL_IPD_KIR (101)	CACHED	0	2.1s	29.5%	1.2%	45.4 MB	498.8 MB	45.4 MB	498.8 MB	6.6 MB	16.9 KB
636	PULL_IPD_KIR (100)	CACHED	0	1.9s	32.2%	1.2%	46.3 MB	499.9 MB	46.3 MB	499.9 MB	6.6 MB	16 KB
647	PULL_MHC_PROTEINS (102)	CACHED	0	1.9s	29.6%	1.2%	45.9 MB	498.7 MB	45.9 MB	498.7 MB	6.2 MB	5.7 KB
650	PULL_MHC_PROTEINS (103)	CACHED	0	2.2s	29.6%	1.2%	45.3 MB	498.7 MB	45.3 MB	498.7 MB	6.2 MB	5.7 KB
646	PULL_IPD_KIR (102)	CACHED	0	2s	34.3%	1.2%	45.2 MB	498.8 MB	45.2 MB	498.8 MB	6.6 MB	17.8 KB
618	PULL_IPD_MHC (88)	CACHED	0	2s	32.0%	1.2%	45.6 MB	498.8 MB	45.6 MB	498.8 MB	6.6 MB	9.5 KB
615	PULL_IPD_KIR (97)	CACHED	0	2s	32.0%	1.2%	45.2 MB	498.8 MB	45.2 MB	498.8 MB	6.6 MB	8.5 KB
603	PULL_MHC_PROTEINS (95)	CACHED	0	2.1s	31.7%	1.2%	45.3 MB	498.7 MB	45.3 MB	498.7 MB	6.2 MB	5.7 KB
623	PULL_IPD_MHC (89)	CACHED	0	1.9s	33.1%	1.2%	46.2 MB	499.8 MB	46.2 MB	499.8 MB	6.6 MB	11.4 KB
627	PULL_IPD_MHC (90)	CACHED	0	2.8s	24.2%	1.1%	43.9 MB	497.9 MB	43.9 MB	498.2 MB	6.6 MB	9.5 KB
662	PULL_MHC_PROTEINS (106)	CACHED	0	2.9s	19.3%	1.2%	45.2 MB	498.7 MB	45.2 MB	498.7 MB	6.2 MB	5.7 KB
659	PULL_IPD_KIR (104)	CACHED	0	2s	29.3%	1.2%	45.2 MB	498.8 MB	45.2 MB	498.8 MB	6.6 MB	17.5 KB
614	PULL_IPD_MHC (87)	CACHED	0	2.2s	26.7%	1.2%	45.1 MB	498.8 MB	45.1 MB	498.8 MB	6.6 MB	9.5 KB
621	PULL_IPD_KIR (98)	CACHED	0	2.2s	30.7%	1.2%	44.9 MB	498.8 MB	44.9 MB	498.8 MB	6.6 MB	8.5 KB
667	PULL_IPD_MHC (91)	CACHED	0	1.8s	31.0%	1.2%	46.6 MB	499.8 MB	46.6 MB	499.8 MB	6.6 MB	9.5 KB
626	PULL_MHC_PROTEINS (96)	CACHED	0	1.9s	32.7%	1.2%	45.5 MB	498.7 MB	45.5 MB	498.7 MB	6.2 MB	5.7 KB
672	PULL_IPD_MHC (92)	CACHED	0	1.8s	28.8%	1.2%	46.5 MB	499.8 MB	46.5 MB	499.8 MB	6.6 MB	9.5 KB
669	PULL_IPD_KIR (105)	CACHED	0	3s	21.1%	1.1%	43.3 MB	497.9 MB	43.3 MB	498.2 MB	6.6 MB	17.4 KB
671	PULL_MHC_PROTEINS (107)	CACHED	0	2.8s	19.9%	1.1%	43.5 MB	497.8 MB	43.5 MB	498.2 MB	6.2 MB	5.7 KB
678	PULL_IPD_MHC (94)	CACHED	0	2s	33.7%	1.2%	45.4 MB	498.8 MB	45.4 MB	498.8 MB	6.6 MB	12 KB
690	PULL_IPD_KIR (107)	CACHED	0	1.7s	34.4%	1.2%	45.2 MB	498.8 MB	45.2 MB	498.8 MB	6.6 MB	17.5 KB
692	PULL_IPD_KIR (108)	CACHED	0	1.3s	36.4%	0.5%	17.7 MB	469.2 MB	17.7 MB	469.3 MB	6.6 MB	16.9 KB
681	PULL_IPD_MHC (95)	CACHED	0	1.8s	35.1%	1.2%	46.3 MB	499.8 MB	46.3 MB	499.8 MB	6.6 MB	12.1 KB
685	PULL_MHC_PROTEINS (109)	CACHED	0	1.4s	38.8%	0.3%	9.2 MB	16 MB	9.2 MB	16 MB	6.2 MB	5.7 KB
695	PULL_IPD_KIR (109)	CACHED	0	1.9s	30.9%	1.2%	46.3 MB	499.9 MB	46.3 MB	499.9 MB	6.6 MB	18.1 KB
698	PULL_IPD_KIR (110)	CACHED	0	1.7s	30.8%	1.2%	46.6 MB	499.9 MB	46.6 MB	499.9 MB	6.6 MB	16.9 KB
694	PULL_MHC_PROTEINS (110)	CACHED	0	1.9s	34.3%	1.2%	45.3 MB	498.7 MB	45.3 MB	498.7 MB	6.2 MB	5.7 KB
705	PULL_IPD_KIR (111)	CACHED	0	1.8s	31.7%	1.2%	45.2 MB	498.8 MB	45.2 MB	498.8 MB	6.6 MB	16.9 KB
701	PULL_MHC_PROTEINS (111)	CACHED	0	1.6s	34.4%	1.2%	45.6 MB	498.7 MB	45.6 MB	498.7 MB	6.2 MB	5.7 KB
708	PULL_IPD_KIR (112)	CACHED	0	1.9s	31.1%	1.2%	45.9 MB	499.9 MB	45.9 MB	499.9 MB	6.6 MB	16.9 KB
709	PULL_MHC_PROTEINS (112)	CACHED	0	1.8s	32.1%	1.2%	45.5 MB	498.7 MB	45.5 MB	498.7 MB	6.2 MB	5.6 KB
688	PULL_IPD_MHC (96)	CACHED	0	2s	33.0%	1.2%	45 MB	498.8 MB	45 MB	498.8 MB	6.6 MB	11.4 KB
713	PULL_MHC_PROTEINS (113)	CACHED	0	2.9s	23.7%	1.1%	43.2 MB	497.8 MB	43.3 MB	498.2 MB	6.2 MB	5.7 KB
717	PULL_MHC_PROTEINS (114)	CACHED	0	1.9s	30.8%	1.2%	45.6 MB	498.7 MB	45.6 MB	498.7 MB	6.2 MB	5.6 KB
720	PULL_MHC_PROTEINS (115)	CACHED	0	2s	36.4%	1.2%	45.1 MB	498.7 MB	45.1 MB	498.7 MB	6.2 MB	5.6 KB
722	PULL_MHC_PROTEINS (116)	CACHED	0	1.7s	28.9%	1.2%	45.5 MB	498.7 MB	45.5 MB	498.7 MB	6.2 MB	5.8 KB
654	PULL_IPD_KIR (103)	CACHED	0	2.1s	27.5%	1.2%	45.3 MB	498.8 MB	45.3 MB	498.8 MB	6.6 MB	8.5 KB
712	PULL_IPD_KIR (113)	CACHED	0	1.9s	29.4%	1.2%	45.3 MB	498.8 MB	45.3 MB	498.8 MB	6.6 MB	16.9 KB
676	PULL_IPD_MHC (93)	CACHED	0	1.7s	30.3%	0.5%	19.4 MB	470.8 MB	19.4 MB	470.8 MB	6.6 MB	12.3 KB
715	PULL_IPD_KIR (114)	CACHED	0	1.7s	31.2%	1.2%	46.7 MB	499.9 MB	46.7 MB	499.9 MB	6.6 MB	17.5 KB
719	PULL_IPD_MHC (98)	CACHED	0	2.9s	21.2%	1.1%	44.1 MB	497.9 MB	44.2 MB	498.2 MB	6.6 MB	11.4 KB
680	PULL_MHC_PROTEINS (108)	CACHED	0	1.4s	37.3%	0.3%	10.7 MB	16.4 MB	10.7 MB	16.4 MB	6.2 MB	5.7 KB
677	PULL_IPD_KIR (106)	CACHED	0	1.6s	33.3%	1.2%	45.3 MB	498.8 MB	45.3 MB	498.8 MB	6.6 MB	16.9 KB
730	PULL_IPD_KIR (115)	CACHED	0	2s	26.0%	1.2%	46.8 MB	499.9 MB	46.8 MB	499.9 MB	6.6 MB	16.9 KB
735	PULL_IPD_KIR (117)	CACHED	0	2s	26.5%	1.2%	46.7 MB	499.9 MB	46.7 MB	499.9 MB	6.6 MB	16.9 KB
734	PULL_IPD_MHC (99)	CACHED	0	1.8s	29.4%	0.5%	20.4 MB	471.5 MB	20.4 MB	471.5 MB	6.6 MB	12.6 KB
732	PULL_IPD_KIR (116)	CACHED	0	1.7s	28.8%	0.6%	21 MB	472.8 MB	21 MB	472.8 MB	6.6 MB	16.9 KB
725	PULL_MHC_PROTEINS (117)	CACHED	0	1.8s	27.5%	0.5%	17 MB	468.9 MB	17 MB	469 MB	6.2 MB	5.8 KB
737	PULL_IPD_KIR (118)	CACHED	0	1.8s	33.3%	1.2%	45.3 MB	498.8 MB	45.3 MB	498.8 MB	6.6 MB	18 KB
745	PULL_IPD_KIR (120)	CACHED	0	1.9s	29.4%	1.2%	46.8 MB	499.9 MB	46.8 MB	499.9 MB	6.6 MB	17.5 KB
738	PULL_IPD_MHC (100)	CACHED	0	1.3s	34.5%	0.5%	18.9 MB	470.8 MB	18.9 MB	470.8 MB	6.6 MB	12.5 KB
742	PULL_IPD_KIR (119)	CACHED	0	2.8s	22.8%	1.2%	45.5 MB	498.8 MB	45.5 MB	498.8 MB	6.6 MB	16.9 KB
739	PULL_MHC_PROTEINS (118)	CACHED	0	1.6s	33.5%	0.5%	20.6 MB	472.5 MB	20.6 MB	472.5 MB	6.2 MB	5.8 KB
748	PULL_IPD_MHC (101)	CACHED	0	1.6s	34.1%	0.5%	17 MB	469.1 MB	17 MB	469.1 MB	6.6 MB	12.8 KB
746	PULL_IPD_KIR (121)	CACHED	0	1.9s	33.2%	1.2%	45.4 MB	498.8 MB	45.4 MB	498.8 MB	6.6 MB	16.9 KB
568	PULL_IPD_MHC (85)	CACHED	0	1.9s	31.3%	1.2%	45.4 MB	498.8 MB	45.4 MB	498.8 MB	6.6 MB	7.6 KB
753	PULL_IPD_KIR (123)	CACHED	0	2s	32.0%	1.2%	46.3 MB	499.9 MB	46.3 MB	499.9 MB	6.6 MB	17.5 KB
593	PULL_MHC_PROTEINS (93)	CACHED	0	2.2s	30.2%	1.2%	45.2 MB	498.7 MB	45.2 MB	498.7 MB	6.2 MB	5.7 KB
602	PULL_IPD_KIR (94)	CACHED	0	3s	21.2%	1.2%	45.4 MB	498.8 MB	45.4 MB	498.8 MB	6.6 MB	19.4 KB
579	PULL_IPD_KIR (91)	CACHED	0	2.1s	32.0%	1.2%	45.3 MB	498.8 MB	45.3 MB	498.8 MB	6.6 MB	17.2 KB
597	PULL_MHC_PROTEINS (94)	CACHED	0	2.1s	28.3%	1.2%	45.3 MB	498.7 MB	45.3 MB	498.7 MB	6.2 MB	5.7 KB
591	PULL_IPD_KIR (93)	CACHED	0	1.9s	33.8%	1.2%	45.9 MB	499.9 MB	45.9 MB	499.9 MB	6.6 MB	8.5 KB
761	PULL_MHC_PROTEINS (120)	CACHED	0	1.7s	34.0%	1.2%	45.7 MB	498.7 MB	45.7 MB	498.7 MB	6.2 MB	5.8 KB
767	PULL_IPD_MHC (105)	CACHED	0	2s	36.1%	1.2%	45.2 MB	498.8 MB	45.2 MB	498.8 MB	6.6 MB	9.5 KB
769	PULL_IPD_MHC (106)	CACHED	0	2.2s	28.7%	1.2%	45.1 MB	498.8 MB	45.1 MB	498.8 MB	6.6 MB	12.5 KB
756	PULL_IPD_MHC (102)	CACHED	0	1.4s	36.3%	0.5%	18.1 MB	469.4 MB	18.1 MB	469.4 MB	6.6 MB	11.9 KB
